Game ID,Game Name,Platform,Genre,Release Date,Sales (Million $),Player Count (Million),Region,Age Group,Gender,Rating
GAME11307,Movement leave.,Xbox,Action,2020-03-21,75.34,8.18,Europe,26-35,Female,4
GAME11308,Defense make.,PS5,Adventure,2021-03-02,55.84,25.61,North America,19-25,Male,6
GAME11309,Manage door.,Nintendo Switch,Sports,2023-02-18,43.33,19.14,Europe,10-18,Female,4
GAME11310,Since item.,Mobile,RPG,2016-03-30,19.04,25.51,North America,19-25,Female,8
GAME11311,Couple phone.,PC,Adventure,2023-07-04,10.34,5.18,Europe,46+,Male,4
GAME11312,None personal art.,Mobile,Strategy,2016-01-20,72.01,30.75,South America,19-25,Male,7
GAME11313,Color small key.,Nintendo Switch,Strategy,2021-07-31,25.17,2.9,Asia,36-45,Male,1
GAME11314,Either case throw hotel.,Mobile,Strategy,2016-06-04,15.06,2.29,North America,26-35,Male,8
GAME11315,Professional effort.,Mobile,RPG,2024-02-12,21.06,14.61,North America,26-35,Male,3
GAME11316,Debate full human.,PS5,Sports,2024-07-28,43.33,10.95,Australia,26-35,Female,10
GAME11317,All.,Xbox,Shooter,2015-10-12,87.27,31.49,South America,36-45,Male,9
GAME11318,Total administration technology.,PC,Sports,2018-05-31,79.85,49.33,Europe,19-25,Male,4
GAME11319,Attack question.,PS5,Adventure,2022-01-31,92.11,9.94,South America,26-35,Male,1
GAME11320,Response play.,PS5,Sports,2018-06-29,59.92,21.35,North America,10-18,Male,7
GAME11321,Have probably.,Xbox,Sports,2020-12-14,43.34,34.18,Australia,26-35,Male,4
GAME11322,Step feeling land.,PC,Shooter,2018-05-21,91.45,3.0,South America,36-45,Male,7
GAME11323,Human bag into.,PC,Strategy,2021-06-30,68.79,42.73,Asia,19-25,Male,7
GAME11324,Teacher popular.,PC,Action,2015-04-30,10.49,18.9,Asia,19-25,Male,2
GAME11325,Director media expert.,Xbox,Sports,2017-02-21,43.49,42.13,Asia,26-35,Male,9
GAME11326,Machine read Mr.,Nintendo Switch,RPG,2020-06-08,20.01,39.69,North America,10-18,Female,2
GAME11327,Fall fire stock.,Xbox,Adventure,2022-03-13,30.73,3.57,Asia,36-45,Female,1
GAME11328,Foreign hot single.,Mobile,Adventure,2016-10-17,97.43,48.27,South America,26-35,Male,9
GAME11329,Task each.,Xbox,Action,2022-04-19,30.77,27.94,North America,46+,Female,2
GAME11330,Group benefit since.,Mobile,Sports,2016-05-21,1.97,9.94,Europe,10-18,Male,10
GAME11331,Important year.,Mobile,Action,2018-07-01,10.67,8.23,South America,26-35,Female,1
GAME11332,Television.,Mobile,Adventure,2024-07-21,4.85,38.28,South America,36-45,Male,3
GAME11333,True by coach.,Mobile,RPG,2021-04-29,98.92,41.67,Europe,46+,Female,1
GAME11334,Base bar nearly.,Xbox,RPG,2016-07-15,70.07,3.78,South America,19-25,Female,4
GAME11335,Such technology so.,Nintendo Switch,Sports,2023-07-31,4.68,49.31,Australia,26-35,Female,6
GAME11336,Social prove experience.,PC,Sports,2017-12-28,29.92,30.57,South America,10-18,Female,2
GAME11337,Office already.,PC,Strategy,2019-03-04,43.37,46.86,Europe,36-45,Male,9
GAME11338,Second subject.,Nintendo Switch,Strategy,2020-01-27,17.74,18.11,North America,19-25,Male,1
GAME11339,Figure decision even.,Nintendo Switch,Sports,2018-09-03,75.69,14.5,South America,36-45,Male,3
GAME11340,National skill happy.,Mobile,RPG,2015-05-05,46.95,35.51,North America,19-25,Female,3
GAME11341,Group unit.,Xbox,Adventure,2022-01-06,81.42,40.53,North America,46+,Male,4
GAME11342,Dream join nature.,Nintendo Switch,Strategy,2019-12-21,91.35,48.24,North America,19-25,Female,2
GAME11343,Beautiful interest account.,Mobile,Shooter,2024-06-28,18.08,22.03,South America,46+,Male,1
GAME11344,Amount blue seat.,Mobile,Adventure,2023-08-25,39.96,1.22,Asia,19-25,Male,4
GAME11345,Notice remain try.,Mobile,Strategy,2016-09-19,30.38,18.22,Europe,19-25,Female,7
GAME11346,Or wrong.,Nintendo Switch,Adventure,2015-01-24,70.85,26.85,Asia,46+,Male,2
GAME11347,Show seven significant.,Nintendo Switch,Action,2019-02-17,28.84,10.37,South America,26-35,Female,4
GAME11348,Quickly want fish.,Mobile,Adventure,2016-04-23,45.16,36.89,Europe,26-35,Male,3
GAME11349,There.,Mobile,Shooter,2023-04-20,69.93,40.58,Europe,36-45,Female,10
GAME11350,Religious minute.,PC,RPG,2019-05-28,85.53,22.97,Asia,36-45,Female,6
GAME11351,Reveal billion.,Nintendo Switch,Adventure,2023-03-24,67.27,33.46,Europe,36-45,Male,10
GAME11352,If simply film camera.,Nintendo Switch,Sports,2017-02-11,43.98,18.41,Asia,19-25,Male,7
GAME11353,Anyone performance son.,PC,Adventure,2018-04-11,58.65,14.74,North America,36-45,Male,1
GAME11354,Order month environment.,PS5,RPG,2017-07-22,62.6,9.41,Australia,19-25,Male,2
GAME11355,Politics rule.,Nintendo Switch,Sports,2016-10-29,53.31,40.2,North America,36-45,Male,1
GAME11356,Investment one listen.,Mobile,Strategy,2015-06-03,98.73,33.07,Australia,19-25,Female,10
GAME11357,Federal.,Xbox,Adventure,2023-06-07,87.66,49.59,Asia,26-35,Female,7
GAME11358,Social market or.,Xbox,Action,2019-12-20,42.2,6.48,North America,19-25,Male,3
GAME11359,Past line.,PS5,Action,2017-05-11,12.04,7.25,Asia,36-45,Male,3
GAME11360,Ever south.,Nintendo Switch,Action,2018-03-27,83.4,14.99,South America,46+,Male,1
GAME11361,Marriage various.,PC,RPG,2023-07-11,43.14,42.36,Australia,46+,Female,3
GAME11362,Skill.,Nintendo Switch,Adventure,2016-02-13,60.4,8.92,Australia,36-45,Male,8
GAME11363,Whole month technology.,Mobile,RPG,2019-01-27,27.82,38.92,Asia,10-18,Male,6
GAME11364,Likely ready crime.,Xbox,Adventure,2024-01-13,44.21,15.25,Australia,46+,Female,10
GAME11365,Church green career.,Nintendo Switch,Shooter,2018-04-04,30.51,14.38,North America,10-18,Female,9
GAME11366,Meet realize.,Mobile,Shooter,2016-04-27,65.82,1.6,South America,10-18,Female,7
GAME11367,Guy dog.,PS5,RPG,2018-05-09,3.94,7.02,North America,19-25,Female,5
GAME11368,Mother short but.,Mobile,Action,2015-09-18,31.65,40.8,Europe,36-45,Male,9
GAME11369,Raise.,PC,Strategy,2016-07-04,64.93,41.88,Australia,46+,Male,2
GAME11370,Risk call.,Xbox,Adventure,2022-03-21,58.69,1.41,South America,26-35,Male,8
GAME11371,Affect guess gun.,Mobile,Action,2014-11-18,29.19,21.51,South America,46+,Male,9
GAME11372,Employee business.,Mobile,Adventure,2020-03-13,98.91,23.18,Australia,36-45,Female,9
GAME11373,Ten.,Nintendo Switch,Sports,2021-08-08,97.43,46.09,Asia,26-35,Female,4
GAME11374,Peace seek.,Nintendo Switch,Shooter,2019-10-31,25.07,9.73,North America,36-45,Male,5
GAME11375,Travel see push.,PC,Action,2022-04-10,71.73,14.6,South America,10-18,Female,4
GAME11376,Born face.,Mobile,RPG,2020-11-16,32.17,47.47,Europe,10-18,Male,1
GAME11377,Impact.,Mobile,Adventure,2018-05-10,40.13,13.98,Europe,26-35,Male,10
GAME11378,On since thank.,Nintendo Switch,Adventure,2022-07-03,35.29,11.46,Europe,46+,Male,8
GAME11379,Wait lot possible.,Nintendo Switch,Adventure,2020-03-21,17.1,42.62,South America,46+,Female,4
GAME11380,Big visit.,Xbox,Action,2017-09-18,22.16,21.78,Europe,19-25,Female,10
GAME11381,Face Democrat discussion.,Xbox,RPG,2020-05-03,27.4,39.42,Australia,36-45,Female,8
GAME11382,Child piece new.,Nintendo Switch,Shooter,2019-05-07,69.12,16.94,Asia,26-35,Male,1
GAME11383,Bill whatever day.,PC,Adventure,2023-08-29,36.36,2.85,South America,46+,Male,1
GAME11384,Apply want.,Xbox,Shooter,2017-05-21,68.06,43.18,Asia,19-25,Female,5
GAME11385,Can indicate box.,Nintendo Switch,Adventure,2017-08-19,79.24,13.59,North America,26-35,Male,8
GAME11386,Professor choice.,PS5,Sports,2019-12-16,45.86,28.28,North America,36-45,Male,5
GAME11387,Notice development maintain technology.,Nintendo Switch,Shooter,2024-05-18,78.09,6.34,South America,10-18,Male,5
GAME11388,Beat strong.,Mobile,Adventure,2020-10-19,66.61,11.78,North America,10-18,Male,7
GAME11389,Though poor.,Nintendo Switch,Sports,2022-06-05,9.43,46.0,Europe,36-45,Female,8
GAME11390,Program.,PC,Adventure,2017-03-07,18.65,5.68,Asia,19-25,Male,9
GAME11391,Religious line.,Xbox,Sports,2017-05-29,21.04,35.85,Asia,46+,Female,2
GAME11392,Water while blue.,Xbox,Adventure,2015-10-18,75.77,18.33,Europe,46+,Female,3
GAME11393,Task control.,Xbox,Shooter,2021-07-04,86.44,34.61,South America,10-18,Female,2
GAME11394,Director follow first.,Nintendo Switch,Strategy,2017-10-07,84.81,13.92,North America,36-45,Female,8
GAME11395,Relationship exactly fish necessary.,Nintendo Switch,RPG,2022-12-07,21.12,23.36,Australia,36-45,Male,1
GAME11396,How for.,PS5,Sports,2017-07-14,78.22,21.67,Europe,46+,Male,6
GAME11397,Power run.,Xbox,Strategy,2020-09-11,46.35,16.55,North America,26-35,Female,4
GAME11398,Over.,Mobile,Action,2015-08-10,33.65,47.75,North America,10-18,Female,3
GAME11399,Century fear.,Nintendo Switch,Shooter,2024-09-06,1.91,25.0,Europe,26-35,Female,4
GAME11400,Hot.,Mobile,Adventure,2017-11-08,73.22,27.02,South America,10-18,Male,10
GAME11401,Sell.,Mobile,Adventure,2024-03-19,75.74,1.65,Australia,46+,Male,3
GAME11402,From west.,Mobile,Action,2019-04-09,53.69,5.54,Australia,19-25,Female,3
GAME11403,Start American.,Nintendo Switch,RPG,2020-01-09,68.94,36.0,Australia,10-18,Female,5
GAME11404,Beyond camera traditional.,PS5,Strategy,2019-02-24,88.64,16.11,North America,26-35,Male,3
GAME11405,Water onto economic.,PS5,Sports,2019-07-24,49.42,16.91,Asia,36-45,Male,10
GAME11406,Draw east according.,Xbox,RPG,2017-04-13,71.29,4.35,North America,46+,Male,9
GAME11407,Open key be southern.,Mobile,Sports,2016-08-22,70.52,39.69,Asia,10-18,Female,2
GAME11408,Property voice mouth.,PS5,Adventure,2024-06-06,47.44,26.96,South America,46+,Male,1
GAME11409,Before Congress buy mother.,Mobile,Sports,2022-04-30,18.89,5.92,Europe,26-35,Male,4
GAME11410,Mind religious watch.,Xbox,Action,2021-05-15,15.66,34.48,North America,46+,Female,8
GAME11411,Arrive everything.,Nintendo Switch,Adventure,2018-02-22,45.8,26.72,Europe,46+,Male,8
GAME11412,Success worry create.,PS5,Strategy,2016-01-12,28.48,1.93,Australia,26-35,Female,3
GAME11413,Without material tell.,PS5,Adventure,2015-06-13,57.4,2.88,Europe,10-18,Male,4
GAME11414,Executive former.,PS5,RPG,2016-04-21,52.02,32.65,South America,46+,Male,9
GAME11415,Concern change.,Mobile,Shooter,2022-04-16,58.79,0.81,South America,10-18,Female,4
GAME11416,Sound politics past.,Xbox,Action,2016-11-23,34.65,28.16,Asia,26-35,Female,3
GAME11417,Cover activity.,Xbox,Adventure,2021-07-21,19.72,33.18,Asia,10-18,Male,9
GAME11418,Sort over.,Mobile,Action,2019-10-29,8.49,38.39,Asia,36-45,Male,6
GAME11419,Name difficult.,PS5,Adventure,2020-12-16,18.74,35.32,South America,26-35,Female,4
GAME11420,Establish phone.,PC,Shooter,2022-11-29,27.07,32.94,Australia,36-45,Female,3
GAME11421,Defense say tell.,Nintendo Switch,RPG,2024-03-04,64.91,45.0,North America,10-18,Female,8
GAME11422,Live staff.,Xbox,Action,2019-11-23,59.43,49.04,Australia,10-18,Female,8
GAME11423,Sometimes art simple support.,Xbox,RPG,2024-08-10,97.94,29.27,Asia,46+,Male,1
GAME11424,Opportunity build little.,Xbox,Action,2023-09-13,55.2,40.61,North America,10-18,Female,4
GAME11425,Piece standard.,PS5,Action,2019-07-11,18.68,14.48,Australia,10-18,Female,8
GAME11426,Approach allow them these.,Mobile,RPG,2024-04-23,39.69,40.0,Asia,26-35,Female,7
GAME11427,Tough least local.,Mobile,Strategy,2017-05-11,46.53,34.13,North America,26-35,Female,4
GAME11428,Join suffer position.,Xbox,RPG,2019-10-22,28.24,20.66,Australia,10-18,Female,2
GAME11429,Along at.,Mobile,RPG,2015-04-18,20.83,38.77,Europe,19-25,Male,4
GAME11430,Them green line.,PS5,Strategy,2023-01-31,42.34,47.38,Europe,10-18,Male,1
GAME11431,Live box stuff.,PC,Sports,2020-10-14,3.52,42.12,Europe,46+,Female,8
GAME11432,Sister environmental.,Mobile,Shooter,2019-04-05,65.25,11.15,Asia,10-18,Female,3
GAME11433,Something.,Nintendo Switch,Action,2023-03-18,26.29,13.02,Europe,36-45,Female,1
GAME11434,Trouble staff.,PC,Sports,2021-07-07,46.66,29.45,Europe,19-25,Male,10
GAME11435,Under leader.,PS5,Action,2016-02-11,47.06,19.27,North America,26-35,Female,6
GAME11436,Establish glass.,Xbox,Shooter,2024-07-15,10.32,37.59,North America,19-25,Male,3
GAME11437,Whose manage.,Xbox,RPG,2020-01-16,88.65,21.08,Asia,36-45,Male,9
GAME11438,Talk statement report.,PS5,Shooter,2019-04-16,49.7,21.48,Australia,46+,Female,2
GAME11439,Weight than top.,Nintendo Switch,Strategy,2024-09-18,59.4,38.82,South America,19-25,Female,1
GAME11440,Reality analysis.,Xbox,Action,2018-04-24,88.28,29.69,North America,10-18,Female,9
GAME11441,Young American actually man.,PS5,Shooter,2018-06-03,73.52,26.08,Europe,10-18,Female,6
GAME11442,Pressure rate behind.,PC,Adventure,2015-08-28,57.99,24.63,Europe,10-18,Female,4
GAME11443,A own.,PS5,Shooter,2022-02-16,4.85,38.85,North America,26-35,Male,1
GAME11444,Service vote.,Nintendo Switch,RPG,2020-11-23,37.04,14.54,Asia,26-35,Female,8
GAME11445,Pretty least of.,PC,Strategy,2018-11-03,64.62,6.83,South America,10-18,Female,6
GAME11446,Few paper gun.,Xbox,Strategy,2021-11-26,19.4,9.33,Australia,26-35,Female,7
GAME11447,Determine community his happy.,PC,Adventure,2024-08-08,72.59,26.78,North America,19-25,Male,4
GAME11448,Reflect cost.,PS5,Sports,2022-03-19,80.92,8.47,Australia,26-35,Female,3
GAME11449,Traditional give.,PS5,Strategy,2021-06-07,59.41,38.75,Australia,10-18,Male,2
GAME11450,Certainly technology need.,PC,Action,2017-08-08,49.6,26.41,North America,36-45,Male,8
GAME11451,Each move.,Xbox,Adventure,2016-11-18,24.35,29.21,Australia,10-18,Male,2
GAME11452,Back statement deal.,Xbox,Strategy,2017-09-04,71.42,13.12,Australia,26-35,Male,4
GAME11453,Expert traditional bag.,PS5,Adventure,2020-02-09,87.46,29.65,Asia,36-45,Female,8
GAME11454,Artist trouble movement.,Mobile,Sports,2023-03-01,12.81,20.7,Asia,19-25,Male,10
GAME11455,Leader fire indicate.,Mobile,Strategy,2021-07-26,17.66,23.45,Asia,46+,Male,4
GAME11456,Such.,PC,Sports,2017-03-31,80.46,21.73,Australia,46+,Female,8
GAME11457,Movie develop us clearly.,Nintendo Switch,Strategy,2015-08-05,52.51,17.95,Australia,19-25,Female,2
GAME11458,Although anyone huge.,Nintendo Switch,Adventure,2016-05-03,87.58,25.5,Australia,26-35,Male,4
GAME11459,Should cup.,Mobile,Action,2016-10-23,10.37,8.95,Australia,10-18,Male,4
GAME11460,Price happy.,Mobile,Adventure,2024-03-20,61.95,24.32,Australia,19-25,Female,10
GAME11461,Color writer full.,Xbox,RPG,2022-02-01,57.45,46.08,South America,36-45,Male,1
GAME11462,Wait themselves.,Xbox,Sports,2019-04-24,83.55,16.85,Australia,36-45,Male,5
GAME11463,Pull key.,Nintendo Switch,Action,2018-07-18,84.1,28.91,Europe,36-45,Male,7
GAME11464,His.,Nintendo Switch,Strategy,2022-10-08,1.24,17.15,South America,10-18,Female,2
GAME11465,Fire service.,Xbox,Action,2015-07-20,42.11,44.88,South America,19-25,Male,8
GAME11466,Field image down.,PC,Adventure,2020-02-20,18.27,16.76,South America,46+,Female,5
GAME11467,Then today.,PS5,Sports,2014-12-10,4.14,42.41,South America,10-18,Female,6
GAME11468,Child any they pull.,Nintendo Switch,Strategy,2020-02-19,53.6,15.23,Australia,10-18,Female,7
GAME11469,Authority how now.,PC,RPG,2022-07-29,80.55,12.33,Australia,46+,Female,2
GAME11470,Could.,PS5,Strategy,2016-07-27,19.15,27.82,Europe,46+,Female,6
GAME11471,Major street require.,Xbox,Strategy,2018-04-24,77.77,39.91,South America,19-25,Female,5
GAME11472,Common eight executive.,PS5,Sports,2017-06-28,79.79,10.47,North America,36-45,Male,9
GAME11473,Term why.,PS5,Shooter,2017-01-18,52.28,31.93,North America,36-45,Female,8
GAME11474,Down same.,PC,Action,2022-03-08,7.05,8.18,Asia,19-25,Male,8
GAME11475,Claim his national.,Xbox,RPG,2022-08-20,32.12,6.25,Australia,36-45,Female,1
GAME11476,More teach.,Nintendo Switch,Shooter,2021-11-13,25.89,44.66,South America,36-45,Male,9
GAME11477,Realize source fast.,PS5,RPG,2018-12-05,60.03,8.05,Asia,26-35,Female,8
GAME11478,Democrat life hard.,PC,Sports,2019-09-28,84.73,9.87,Australia,26-35,Male,8
GAME11479,Program dark need.,PC,Sports,2024-08-30,17.52,39.21,South America,10-18,Male,8
GAME11480,Speech after.,Mobile,RPG,2023-11-07,40.15,37.24,Asia,10-18,Male,5
GAME11481,Send mention back.,PS5,Strategy,2024-09-25,14.27,43.73,South America,36-45,Male,1
GAME11482,Specific bank near.,Mobile,Strategy,2021-12-31,62.75,29.99,North America,26-35,Male,3
GAME11483,Popular price build.,Mobile,Shooter,2023-02-21,7.6,15.56,Asia,19-25,Female,8
GAME11484,Bad with.,PC,Strategy,2020-04-24,91.86,47.27,North America,10-18,Female,3
GAME11485,Follow it week.,PC,Adventure,2016-06-25,57.13,41.97,North America,36-45,Male,2
GAME11486,Follow positive.,PC,Strategy,2016-09-27,33.45,42.12,North America,19-25,Male,5
GAME11487,Stuff bad.,Xbox,Adventure,2016-12-04,94.78,21.15,Australia,10-18,Female,10
GAME11488,Case.,Xbox,Strategy,2018-03-16,50.09,15.58,Australia,36-45,Female,7
GAME11489,Dinner begin easy.,PC,Sports,2022-07-07,11.41,26.02,Europe,10-18,Male,10
GAME11490,Able.,PC,Strategy,2020-11-05,90.11,40.6,Australia,26-35,Male,10
GAME11491,Person event baby.,Mobile,Strategy,2022-11-11,3.42,15.64,Asia,26-35,Female,2
GAME11492,Least art.,Mobile,Adventure,2015-05-25,64.93,18.4,North America,26-35,Female,6
GAME11493,Seek look attack.,PS5,RPG,2019-05-08,9.67,35.68,South America,26-35,Male,1
GAME11494,Hospital color your.,PC,Strategy,2020-04-04,26.26,9.08,North America,19-25,Female,3
GAME11495,Agency much.,PC,Strategy,2023-08-02,40.36,45.96,South America,46+,Male,9
GAME11496,Include and cup hand.,PC,RPG,2018-12-31,64.46,48.38,Australia,46+,Male,5
GAME11497,Also east.,PS5,RPG,2019-12-31,2.01,37.71,Australia,46+,Female,5
GAME11498,Reflect time.,PS5,Adventure,2020-05-10,53.72,5.91,Australia,26-35,Male,2
GAME11499,Probably institution gun.,PS5,Adventure,2021-04-06,29.27,7.1,Asia,46+,Female,1
GAME11500,Side.,Xbox,Shooter,2019-06-15,79.06,43.34,Europe,36-45,Male,3
GAME11501,Bank recent care.,PC,RPG,2024-09-04,78.94,8.54,Australia,10-18,Female,3
GAME11502,Yeah process.,Nintendo Switch,Sports,2016-07-01,75.01,45.54,Asia,46+,Female,4
GAME11503,Speak with within crime.,Mobile,RPG,2022-08-15,34.66,1.06,Asia,19-25,Male,3
GAME11504,Tell center.,Mobile,Shooter,2020-07-04,89.71,2.07,North America,46+,Female,1
GAME11505,Development personal return blue.,Mobile,Sports,2016-02-13,82.93,10.56,North America,26-35,Male,4
GAME11506,Hundred fact interview.,Nintendo Switch,Shooter,2016-04-12,15.5,46.48,Australia,36-45,Male,1
GAME11507,Fill plan cell doctor.,PC,Shooter,2020-01-25,32.1,24.57,Europe,36-45,Female,5
GAME11508,Ahead one.,Mobile,Strategy,2015-05-25,88.14,15.22,South America,36-45,Female,10
GAME11509,Simply century.,Xbox,Sports,2020-04-04,96.67,15.18,Australia,26-35,Male,8
GAME11510,Morning store.,Mobile,Strategy,2023-05-07,78.52,45.66,Asia,19-25,Male,8
GAME11511,Hope lose.,PC,Strategy,2023-12-11,37.83,19.57,Australia,26-35,Male,3
GAME11512,Article capital.,Mobile,Action,2016-02-13,62.34,36.38,Asia,36-45,Male,10
GAME11513,Off book reflect firm.,Mobile,Shooter,2023-02-24,72.31,2.35,South America,36-45,Female,10
GAME11514,Charge hope.,Mobile,RPG,2024-04-01,46.17,40.9,South America,10-18,Female,2
GAME11515,Value school.,Xbox,RPG,2017-01-05,99.04,17.15,Europe,19-25,Male,7
GAME11516,Stay challenge necessary.,Mobile,Strategy,2019-06-06,50.19,12.73,Asia,10-18,Female,2
GAME11517,Republican traditional draw.,Mobile,Adventure,2018-07-17,95.88,10.76,Asia,19-25,Male,1
GAME11518,Treat different.,Xbox,Strategy,2020-04-21,92.51,43.06,Asia,26-35,Female,3
GAME11519,Travel our crime.,PS5,Action,2018-01-05,58.32,0.93,Asia,19-25,Female,7
GAME11520,Especially beyond.,Nintendo Switch,Adventure,2017-01-13,70.57,25.04,Australia,10-18,Female,4
GAME11521,Simple choice present.,Nintendo Switch,Strategy,2015-06-07,74.78,29.08,North America,10-18,Male,8
GAME11522,Design water father.,Nintendo Switch,Strategy,2022-06-16,23.6,44.18,Europe,26-35,Female,10
GAME11523,Natural beautiful girl.,PS5,Action,2019-09-11,8.59,7.9,South America,36-45,Female,7
GAME11524,Mrs performance close.,PS5,Adventure,2022-06-08,10.27,22.62,South America,26-35,Male,4
GAME11525,Who always same.,PS5,Strategy,2018-06-07,60.55,43.14,Europe,26-35,Female,4
GAME11526,Break begin between street.,Nintendo Switch,Adventure,2018-02-01,9.16,17.54,Australia,26-35,Female,8
GAME11527,Financial agree.,PS5,RPG,2023-06-30,42.23,47.02,North America,19-25,Male,10
GAME11528,Floor play Mr college.,Nintendo Switch,Strategy,2017-01-03,90.44,14.25,South America,19-25,Male,9
GAME11529,Employee executive nearly.,PC,Adventure,2022-10-28,90.1,0.23,Asia,19-25,Male,5
GAME11530,Present central pass.,Nintendo Switch,Adventure,2023-07-01,12.97,24.19,Australia,19-25,Female,8
GAME11531,Way nice.,PC,Strategy,2023-01-28,8.32,45.05,South America,26-35,Male,9
GAME11532,Beautiful yourself.,PC,Sports,2016-05-31,27.24,27.42,North America,36-45,Female,4
GAME11533,Official choice budget.,PS5,Sports,2020-12-24,22.85,31.5,Australia,46+,Male,10
GAME11534,Hold institution to.,PS5,Action,2021-10-04,84.78,46.91,Australia,19-25,Male,9
GAME11535,Many.,Xbox,Strategy,2023-12-12,27.03,9.76,Europe,26-35,Male,5
GAME11536,Soldier prove different lawyer.,Mobile,Sports,2015-12-15,66.47,14.68,Europe,19-25,Female,4
GAME11537,Ok fill west cell.,Mobile,Shooter,2022-09-05,36.12,41.01,North America,26-35,Male,3
GAME11538,Front apply anyone yet.,Nintendo Switch,Strategy,2016-06-05,10.56,48.97,Europe,46+,Male,5
